number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
197,0 days 00:00:01.600852,1.4376391385905773,0.8581515161768728,0.8759487283968191,0.13627283210672392,179
198,0 days 00:00:01.198107,2.915045365268216,0.5289379617471162,0.9771288215712859,0.1268863062970761,45
199,0 days 00:00:01.063505,11.267282848731545,0.7409732370309425,0.4094477432831693,0.9172098985240611,10
200,0 days 00:00:01.672863,0.03321363915570097,0.20977688072948739,0.2393293223680469,0.45820253688226464,403
201,0 days 00:00:01.343243,0.010110545124363693,0.749824277756317,0.5066662759614902,0.11944935386136812,51
202,0 days 00:00:01.241083,0.2161497959413624,0.19495871746279675,0.8543993620068646,0.9274125446997966,64
203,0 days 00:00:01.114097,0.001754203743289237,0.29400677584848306,0.14276538789987794,0.9359995206803939,47
204,0 days 00:00:01.149635,129.67170719352725,0.4360904959197668,0.49353039096583257,0.6266847562200083,353
205,0 days 00:00:01.227417,0.48432718316872675,0.6135142242275857,0.34400272839355783,0.9474823631242799,208
206,0 days 00:00:01.502159,273.36364931443387,0.8441089084060736,0.30418324114294343,0.44219296149940357,13
207,0 days 00:00:01.482666,1593.3398329479212,0.5348170482709744,0.7424165205879519,0.5038864985975148,30
208,0 days 00:00:01.496625,0.03151164368120992,0.2301591546514995,0.4723368388566015,0.78183402381709,44
209,0 days 00:00:01.461779,32.97579461120721,0.1009196809707729,0.13551074076378164,0.8537863094682677,18
210,0 days 00:00:01.554175,1028.1975574269263,0.5422533189710473,0.8562996192556888,0.087211547721327,206
211,0 days 00:00:01.210764,0.4494259579864669,0.6405384938004696,0.03238774342456584,0.036780775676043986,57
212,0 days 00:00:01.211679,31.311505641871147,0.48920344606864563,0.4876145355338051,0.6221270379660278,11
213,0 days 00:00:01.518499,88.84562135235484,0.44197735132688887,0.4592180433189813,0.9374524900673304,141
214,0 days 00:00:01.370171,9682.659038301086,0.15032593233315775,0.023407163431654672,0.8083977629090745,18
215,0 days 00:00:01.348813,6.215700683972702,0.23382539490010384,0.6063665808663677,0.03695949983794389,51
216,0 days 00:00:01.238581,997.0578558385841,0.9326080053147097,0.38806244159378483,0.5186045387466298,189
217,0 days 00:00:01.699575,299.1499311025103,0.36350189174619696,0.5830425919805046,0.25547792451859264,114
218,0 days 00:00:00.996596,0.003340431101688619,0.1388193001959545,0.7368593802596788,0.5445132684145711,31
219,0 days 00:00:01.686336,0.04239935299930144,0.1432487816007166,0.1855037316268012,0.8385563093180289,481
220,0 days 00:00:01.649859,0.03716363161201378,0.5344076664640426,0.5818257713426623,0.37762977712318413,141
221,0 days 00:00:01.196798,1.0936249038460177,0.9124902543330095,0.6087046022729939,0.8675863864395124,20
