number,duration,params_a,params_b,params_gamma,params_n_estimators
315,0 days 00:01:31.078115,0.7212714632302307,0.38605991546869073,0.02972720931034023,169
316,0 days 00:01:47.442262,0.3470667374645552,0.052417568438273936,0.7544268086294604,342
317,0 days 00:01:44.417796,0.6863942401196783,0.3807969151293434,0.5254872862561205,106
318,0 days 00:01:49.483695,0.6165859656377056,0.36444190008309185,0.14988406953117683,22
319,0 days 00:01:33.424204,0.24130099710728117,0.9973930397194025,0.30957517728279726,55
320,0 days 00:01:33.220239,0.9851624685061746,0.7213746351394321,0.6114527211251132,228
321,0 days 00:01:26.762666,0.11217314152305519,0.3811909506532889,0.27914859930584435,20
322,0 days 00:01:33.937311,0.8931421673121408,0.6998357325668249,0.27140605468277945,345
323,0 days 00:02:04.890500,0.9045463117831517,0.01132332282077125,0.6260953313099265,43
324,0 days 00:01:46.910257,0.584430412598155,0.17103803433959594,0.7791959628563024,19
325,0 days 00:01:52.942865,0.17763218428811267,0.6220408239469676,0.0868510764374324,168
326,0 days 00:02:16.546633,0.32179967109515184,0.49802940147078506,0.3337691949239119,149
327,0 days 00:02:10.314364,0.38507905205425663,0.9316652262162363,0.7309220725481488,38
328,0 days 00:02:17.494555,0.45531586033352833,0.4792086429244955,0.16673775780074784,62
329,0 days 00:02:12.448124,0.9041233625974372,0.4632327497641892,0.5101045625625475,40
330,0 days 00:02:26.771787,0.5918710518895147,0.8115865728639539,0.3424441915815294,52
331,0 days 00:02:26.027891,0.9416521727487052,0.8656240298260788,0.8491305010432397,261
332,0 days 00:02:19.011490,0.14253889343618245,0.6907978322748869,0.7546116911905277,280
333,0 days 00:02:08.859484,0.8985962762039222,0.1556779433898326,0.08741271480002943,45
334,0 days 00:01:49.970101,0.25499099562347555,0.5604760197439185,0.19174491546603356,180
335,0 days 00:01:55.606335,0.2570885405437429,0.0337575248014545,0.1084980753148399,38
336,0 days 00:01:56.552973,0.8276840287621522,0.635677044722013,0.2514067284827812,68
337,0 days 00:01:50.673647,0.32705156161688625,0.37555823588505655,0.38587053163686824,14
338,0 days 00:01:38.673503,0.4218799408039552,0.06592962550511156,0.7810660861302156,98
339,0 days 00:01:39.227498,0.26280291781606807,0.9656790471456891,0.1427918409370329,67
340,0 days 00:01:46.496133,0.24121921224838466,0.35451037136863167,0.05295254010920236,112
341,0 days 00:01:46.090106,0.83471708299914,0.6175384833938296,0.357165941112468,354
342,0 days 00:01:43.688204,0.7584423532594871,0.8822364950277463,0.26316999287065446,417
343,0 days 00:01:44.449773,0.8657588140920773,0.9301773270949301,0.3075021437263463,257
344,0 days 00:01:43.719240,0.7319262708157854,0.9954883372682272,0.7171007353047841,36
345,0 days 00:01:37.963145,0.5814557030465948,0.07264178459980254,0.6485854913951841,451
346,0 days 00:01:48.693951,0.5238286342155694,0.2430296122300471,0.2737642800190758,13
347,0 days 00:01:44.826359,0.14604251259444256,0.24701440899494015,0.33237660744143815,20
348,0 days 00:02:08.593999,0.5669213680159225,0.12898068246784025,0.5297698506078643,13
349,0 days 00:01:40.979885,0.8860305853087234,0.7572820121778749,0.1961788167491706,161
350,0 days 00:01:38.749345,0.5860126265647155,0.43967408806281455,0.9541424117883109,426
351,0 days 00:01:38.156000,0.3558746304478855,0.998303074163534,0.7487759440672663,20
352,0 days 00:01:42.688385,0.1855549456829236,0.5982769584346191,0.6899162427875046,39
353,0 days 00:01:37.798134,0.9011024152250583,0.24325506200233651,0.8668314207636449,72
354,0 days 00:01:41.758640,0.6257633672452898,0.23848818551543616,0.7831863894914117,65
355,0 days 00:01:40.448264,0.786457861102872,0.9722344308430663,0.2719880189416445,91
356,0 days 00:01:45.700526,0.3423811500099635,0.3112067992102465,0.3744329481184947,67
357,0 days 00:01:57.386213,0.13876736206700965,0.2699293155456461,0.43369705178120865,373
358,0 days 00:01:44.429848,0.6866848489248087,0.814345308781055,0.946068068330322,47
359,0 days 00:01:38.788014,0.26949059099844297,0.8578221876725399,0.7864046350750723,126
360,0 days 00:01:52.533766,0.6920534158711755,0.10666478956030889,0.45989051935247893,183
361,0 days 00:01:48.393732,0.3339180419396812,0.5011145702891415,0.600725679811417,433
362,0 days 00:01:34.532863,0.9315910196515906,0.21457505876532046,0.27682923200061127,24
363,0 days 00:01:51.952629,0.24216703832226227,0.49764786773158143,0.588573600383192,294
364,0 days 00:01:49.988951,0.3687132490533699,0.8965202593831364,0.37670089809563356,58
365,0 days 00:01:48.605485,0.7228330628938305,0.6095394555425171,0.29641311771394796,11
366,0 days 00:01:28.077327,0.3303057796978892,0.9439464193671877,0.1576482423173824,57
367,0 days 00:01:33.682756,0.7857490641746012,0.9510564306746281,0.45103143084259656,177
368,0 days 00:01:47.519747,0.5528966124766487,0.6841857389826765,0.7452261376671477,200
369,0 days 00:01:44.045000,0.9852076309169595,0.4539721645979734,0.6443500113599933,261
370,0 days 00:01:34.712683,0.324940422459737,0.6483300077861252,0.4397107235519153,77
371,0 days 00:01:32.983338,0.5688736694950446,0.4147595016374081,0.8563506607123342,221
372,0 days 00:01:47.614128,0.25583573329287795,0.6466238520941775,0.5412999776103802,152
373,0 days 00:01:45.173355,0.7509378568868205,0.7257591068632961,0.2826645335523228,35
374,0 days 00:01:50.924446,0.9930354592592774,0.5476932469848329,0.39668459132273626,42
375,0 days 00:01:50.235468,0.9013482144793306,0.2784066691951281,0.9858504215822648,78
376,0 days 00:01:40.001836,0.46984821063873206,0.16037419941267733,0.6971877638884708,27
377,0 days 00:01:51.482676,0.5432839812697557,0.5161628148078231,0.04732964686417662,104
378,0 days 00:01:42.140367,0.2049318387455602,0.37293198848802017,0.12667742318218378,79
379,0 days 00:01:41.429551,0.7659360460458879,0.9271125147707034,0.3500813163098565,57
380,0 days 00:01:46.034066,0.7760585756310202,0.9317919657206843,0.20101739608506908,405
381,0 days 00:01:35.362196,0.9170113258310651,0.59051892183234,0.7584975422599527,24
382,0 days 00:01:32.188290,0.714754910703439,0.1622245141523125,0.8559731093041483,163
383,0 days 00:01:54.577649,0.28818166903489706,0.05855852592163533,0.3196091927489898,248
384,0 days 00:01:50.945007,0.38206361889529605,0.1981083025287074,0.8804630425853267,33
385,0 days 00:01:42.414433,0.480481155727274,0.3940388346324772,0.30151946833046606,72
386,0 days 00:01:24.246567,0.891795497833285,0.8718529287926269,0.8247021714429418,42
387,0 days 00:02:15.860548,0.5174740323041104,0.07070748657252944,0.2492649323766466,68
388,0 days 00:02:08.365969,0.5797943976817902,0.6097142607406939,0.10408859787262115,24
389,0 days 00:01:30.316517,0.21462907916107354,0.16249718986002995,0.14105523816596544,299
390,0 days 00:02:10.867842,0.6854088561100855,0.09492428569602751,0.14836469895533078,37
391,0 days 00:02:18.183099,0.7063742205072924,0.5611106747099976,0.35756358608440186,15
392,0 days 00:01:41.915299,0.8686305821682531,0.5109505620592916,0.9438045506509976,33
393,0 days 00:01:49.982414,0.7560501989254412,0.9298102421663738,0.8428962228981931,427
394,0 days 00:02:04.357158,0.9336304641053442,0.8248863195153318,0.27474573330745,199
395,0 days 00:02:04.642385,0.6457256359778308,0.8496574620448726,0.1957688612646209,213
396,0 days 00:01:52.418324,0.40257438353042896,0.7453974771946851,0.3027939144419727,13
397,0 days 00:01:59.150211,0.480332743715691,0.4167994089932076,0.5318008020731472,185
398,0 days 00:01:29.243435,0.8874546824529982,0.17995733328390426,0.6077840102314299,39
399,0 days 00:01:34.623051,0.14564964654512993,0.12034730229286651,0.25918633206291464,260
400,0 days 00:01:40.204644,0.8831857054149279,0.5726378822378685,0.357311949996281,12
401,0 days 00:01:37.878851,0.9551821608982376,0.7775240363205119,0.11144746675366568,22
402,0 days 00:01:40.280993,0.7439496749662626,0.8597380566284848,0.2949076363986065,42
403,0 days 00:01:34.033105,0.9574153771291771,0.27591756766968706,0.35552337114552957,92
404,0 days 00:01:50.445080,0.664604859089409,0.2306761829978499,0.5567304403307572,101
405,0 days 00:01:48.150146,0.6631490810342195,0.5591424285181834,0.6362817699428669,15
406,0 days 00:01:45.619239,0.6480508180010653,0.22272899469561772,0.1730976847089325,14
407,0 days 00:01:29.844039,0.8894816931459477,0.6756777279420013,0.2554803189583267,74
408,0 days 00:01:25.778702,0.5696773157342561,0.8117659572400082,0.5696746057370579,244
409,0 days 00:01:35.240579,0.9529100135777268,0.7753949595612568,0.5410514869930002,12
410,0 days 00:01:47.746447,0.43979923962419265,0.7692595755242166,0.9584123517973467,325
411,0 days 00:01:47.588860,0.222122291322908,0.2271542378416931,0.96244717014239,13
412,0 days 00:01:50.313313,0.9844555092171196,0.9604957691149846,0.34375518530454374,14
413,0 days 00:01:49.401312,0.18946251640800332,0.019735917158030192,0.18920891759548308,129
414,0 days 00:01:25.627283,0.7366981833013071,0.7394592146540081,0.0224478026130287,17
415,0 days 00:01:44.108587,0.899224810756792,0.9259166535230572,0.5600701961175447,155
416,0 days 00:01:31.379744,0.9229336444768191,0.1278793464984934,0.6837044353301239,295
417,0 days 00:01:26.463399,0.2882970063585098,0.053591650478777196,0.48566387593368177,75
418,0 days 00:01:41.737803,0.10845633346768312,0.9700300897617921,0.5721677202557534,14
419,0 days 00:01:32.072569,0.5229614211675935,0.7656446240526523,0.21831203189374981,20
420,0 days 00:01:50.220148,0.7376112162669133,0.45921835723022425,0.22728371169646344,13
421,0 days 00:01:50.456755,0.6150298467352802,0.6021921106955269,0.4862128960591088,41
422,0 days 00:01:48.036264,0.8633157186157455,0.8925456130259326,0.3824015350697826,384
423,0 days 00:01:46.820552,0.8417371629560161,0.2158243901831475,0.34084841841271796,76
424,0 days 00:01:41.033539,0.9722902712885684,0.3477950351739453,0.7346978110252671,490
425,0 days 00:01:39.807849,0.6944975703685006,0.3887109974572531,0.47726362914933373,16
426,0 days 00:01:39.204380,0.23112388557126443,0.9381871037480718,0.034997037135725995,53
427,0 days 00:01:47.498686,0.5508971135509526,0.20248590402247324,0.18850401627971358,75
428,0 days 00:01:38.875215,0.3210974957119137,0.7795375762990224,0.6426453337597378,14
429,0 days 00:01:55.202878,0.6610698574997891,0.45041027333203526,0.8769645660252621,12
430,0 days 00:01:25.079104,0.44832726073469065,0.5105267459148652,0.9328684404476606,34
431,0 days 00:01:55.212921,0.5089183209374155,0.467445279646619,0.02990094524015785,10
432,0 days 00:01:50.369165,0.37688374394236557,0.2581276983672915,0.3449887620591703,182
433,0 days 00:01:57.967337,0.716534293737291,0.9978299288613354,0.06903869334436441,65
434,0 days 00:01:49.825251,0.730208796721141,0.9286245645690512,0.4084311484026445,31
435,0 days 00:01:44.892548,0.40652325765081765,0.5955999307419736,0.33380100310616523,22
436,0 days 00:01:44.414263,0.38533267116577385,0.9801722256716957,0.6053993933204153,133
437,0 days 00:02:09.124484,0.20661285279157696,0.3206105640940341,0.7481220661607327,136
438,0 days 00:02:11.305999,0.49951866959297975,0.1575110288332249,0.5428886311102469,210
439,0 days 00:02:00.429873,0.586539423999589,0.6953559771920619,0.8889477721694121,69
440,0 days 00:02:03.631411,0.4750831645216935,0.6246739454612923,0.9851091522457044,489
441,0 days 00:01:41.133861,0.1982404003718362,0.3959989027505104,0.5409915708510682,12
442,0 days 00:01:59.323184,0.9099076900555308,0.36091117506589354,0.7212265472453248,298
443,0 days 00:01:57.418745,0.2494525027568916,0.8912966574998643,0.980389656491708,128
444,0 days 00:01:58.731221,0.6503019433514204,0.3878695275401281,0.30126780454079094,13
445,0 days 00:01:58.599815,0.2032113482446738,0.8857373963429509,0.24095114040055998,121
446,0 days 00:01:57.062459,0.8323157059827918,0.8868356679464195,0.8204202127090856,19
447,0 days 00:01:33.237384,0.38886924129286915,0.11529377611661107,0.8277807502953025,232
448,0 days 00:01:51.174778,0.5303251150780601,0.5192422086036048,0.006614118709554084,442
449,0 days 00:01:50.155159,0.43202881013810546,0.8445998408661689,0.8512556930925814,305
450,0 days 00:01:55.965997,0.8697463395091398,0.6367379695371518,0.5860726323328526,325
451,0 days 00:01:31.976327,0.2854343975828306,0.10910844041503123,0.015201519627307647,323
452,0 days 00:01:26.023463,0.871570161127058,0.776952155636544,0.835952944049581,59
453,0 days 00:01:47.152941,0.18311421643598785,0.774500036169517,0.23049906374956752,175
454,0 days 00:01:52.485326,0.44978442277124897,0.028261894625731726,0.023556006005837515,179
455,0 days 00:01:54.635849,0.9815773494007515,0.6640988504140886,0.47785596287832144,71
456,0 days 00:01:51.053698,0.47063351717436164,0.7262177477476978,0.5602042477412508,20
457,0 days 00:02:13.814722,0.7144366930076921,0.5573671245273434,0.19521662008570617,13
458,0 days 00:02:01.396015,0.813862161984927,0.6018252992815832,0.8249449115224253,338
459,0 days 00:02:09.840063,0.3254080612308239,0.3266021180985618,0.3427352427502468,398
460,0 days 00:02:14.803181,0.4132938393738881,0.09866179043029837,0.03732590575325612,67
461,0 days 00:02:18.840691,0.6108991153455635,0.9827284941457658,0.28798362796662547,473
462,0 days 00:02:30.249923,0.5054958468735046,0.3181156135807652,0.7678207256197889,32
463,0 days 00:02:05.724250,0.14063452855005376,0.501727953663911,0.44767236775855535,31
464,0 days 00:01:56.373354,0.3357636375644501,0.6937049836949648,0.25285705224998223,86
465,0 days 00:02:02.692441,0.8658369421057954,0.2891330818907989,0.7340171158480372,276
466,0 days 00:01:56.190867,0.8560723411974073,0.6606151836452125,0.540161638423901,28
467,0 days 00:01:24.212460,0.6852700396033451,0.29978055893799327,0.9734837316863793,363
468,0 days 00:01:48.925698,0.1469439116103327,0.6049008147963598,0.477029322640976,390
469,0 days 00:01:44.594527,0.2676137010552851,0.775358275521869,0.418468507200914,430
470,0 days 00:01:47.145989,0.7322735597691847,0.29797889846019726,0.6394695479821716,452
471,0 days 00:01:37.543653,0.8946468293578096,0.9036415819272817,0.43994865307044506,18
472,0 days 00:01:33.171945,0.6864119447395162,0.4437341661016119,0.9592537673637773,110
473,0 days 00:01:35.223183,0.7164207342561301,0.03185397573944567,0.7487501513106721,183
474,0 days 00:01:32.500169,0.5438712522752794,0.34132489654750875,0.07623576709622337,38
475,0 days 00:01:37.867249,0.2048182009370921,0.23672687730001682,0.10597312079082,38
476,0 days 00:01:34.762369,0.638946292604183,0.01957256024041157,0.7580008665171912,37
477,0 days 00:01:43.872120,0.9580284813180954,0.17618645437462244,0.8177815580112658,62
478,0 days 00:01:46.675708,0.711970095714171,0.02296245394654394,0.5674700383630702,196
479,0 days 00:01:46.215683,0.9918055247117153,0.910971340208733,0.33090386836794217,10
480,0 days 00:01:50.626310,0.27504865728968186,0.11790096274398627,0.8830908817992481,18
481,0 days 00:01:45.282663,0.29060135634932593,0.8500222529146132,0.060035745650246275,63
482,0 days 00:01:47.692299,0.6463146846133625,0.3075361085587044,0.9543889173059232,46
483,0 days 00:01:47.858014,0.31286194760981123,0.6141424783757062,0.7106399126713759,19
484,0 days 00:01:46.676438,0.48850066062706166,0.8951900907125464,0.21670026700227973,354
485,0 days 00:01:43.447919,0.9435414456136376,0.01155338306314071,0.5084365395533699,70
486,0 days 00:01:33.145990,0.5405795868177621,0.4545254321965003,0.16642441462017554,14
487,0 days 00:01:49.987287,0.3861058161759431,0.39982060781669215,0.8199618922023069,25
488,0 days 00:01:33.906595,0.26105245125255955,0.9137242207566874,0.8313872556731554,169
489,0 days 00:01:46.288307,0.9059056945229645,0.8356607857498638,0.023548753090188335,16
490,0 days 00:01:35.781553,0.5598648687988309,0.9652589186443381,0.6942885822422789,480
491,0 days 00:01:46.046056,0.5112700404954279,0.2729184749415364,0.9977805931072922,86
492,0 days 00:01:35.588710,0.9703742921226515,0.8184338511355141,0.8271096321449504,24
493,0 days 00:01:52.669080,0.47561631754532263,0.10842621170366325,0.1877227019703558,73
494,0 days 00:01:50.641747,0.8780098882716623,0.19014060956567796,0.5704918263525378,179
495,0 days 00:01:49.312151,0.8730237844241823,0.7962805459340498,0.24717141596982395,282
496,0 days 00:01:46.703484,0.9713779399903736,0.4421161059413697,0.9071261151327996,123
497,0 days 00:01:42.540646,0.23712646069191448,0.08040520414724897,0.6829769977550997,82
498,0 days 00:01:48.234266,0.32942337978210945,0.04146468449567829,0.7471581001080793,287
499,0 days 00:01:35.527532,0.15424148378733055,0.4205912710051616,0.5744752922796577,25
500,0 days 00:01:58.004519,0.22772556408376882,0.20127640737902155,0.5526839226400424,247
501,0 days 00:01:51.373374,0.18214383015535812,0.9405366378972304,0.7595813196138306,302
502,0 days 00:01:47.831429,0.41324271305287064,0.7055803756312538,0.9235098268705559,35
503,0 days 00:01:39.983855,0.45516379955419417,0.0633522639100276,0.6147345239895413,308
504,0 days 00:01:46.624652,0.7785169962600696,0.01175300520266835,0.7150458620710307,177
505,0 days 00:01:48.836585,0.49066780043153746,0.4390468226803037,0.7581396876754479,249
506,0 days 00:01:48.153066,0.22543040722478339,0.21650221311315393,0.3016446542472312,17
507,0 days 00:01:37.403478,0.4024621613512801,0.9176546725317261,0.6154889191890146,127
508,0 days 00:01:53.163283,0.2020304272811465,0.42749599220935913,0.18370202343730235,115
509,0 days 00:01:53.539179,0.28722573438438037,0.20458590934175544,0.37936984909044824,497
510,0 days 00:01:27.096528,0.7404217341714555,0.016779075962765275,0.9768939317568882,39
511,0 days 00:01:32.058685,0.6283860846917497,0.3970938894695039,0.9074699753606128,34
512,0 days 00:01:54.217824,0.25528143665927394,0.45335479245312416,0.7079808897207293,65
513,0 days 00:01:41.001940,0.4955658445828405,0.7773179109077782,0.5912808996684075,132
514,0 days 00:01:46.162414,0.6091279892436574,0.16310459309423775,0.027409927854798677,370
515,0 days 00:01:44.265307,0.12314688089170833,0.37480078435607633,0.3021890505640964,10
516,0 days 00:01:44.082072,0.9647237932047455,0.39012065836014387,0.7702376604218396,303
517,0 days 00:01:49.183626,0.7304812791221912,0.5411473871461235,0.9596473919806088,133
518,0 days 00:01:43.589505,0.2436028727171291,0.2483332463302155,0.0025601960831923565,128
519,0 days 00:02:12.188596,0.5192447824779288,0.5005299086917917,0.7948179599771827,25
520,0 days 00:02:06.438378,0.9914580286173641,0.18796218832180667,0.523350748035573,479
521,0 days 00:01:59.159581,0.7446796146297002,0.591455928086601,0.913775559668553,10
522,0 days 00:01:54.312012,0.5266590834872221,0.4697484528313333,0.565998652928023,118
523,0 days 00:02:03.904056,0.8687370177565826,0.7933964374798635,0.28982590860129964,197
524,0 days 00:02:13.054249,0.3078525000768577,0.8632959501762926,0.6207104877647731,21
525,0 days 00:02:12.686494,0.3194601608180987,0.03909668797723257,0.8378575480478575,140
526,0 days 00:02:12.564248,0.10077710458751765,0.7163745645518872,0.9004899803252735,32
527,0 days 00:02:05.441431,0.7464235864126044,0.7149845233920764,0.6301309392067295,97
528,0 days 00:02:03.093423,0.567177858195812,0.27758963001466896,0.7936761954570376,160
529,0 days 00:01:52.935856,0.6668329915089811,0.26750001077942764,0.5469551405639547,47
530,0 days 00:01:49.206557,0.6386394226382218,0.6714720985607457,0.3764405581447414,269
531,0 days 00:01:41.182186,0.7777336889002159,0.5304367168513613,0.5191960281915607,21
532,0 days 00:01:45.447133,0.9419569575690087,0.6020671468587373,0.6860579886462145,342
533,0 days 00:01:28.104651,0.6092323460021933,0.12069958651600182,0.08611361145528384,69
534,0 days 00:01:49.500826,0.2240045862842493,0.7887809071825018,0.8613210957656142,108
535,0 days 00:01:22.397468,0.4922798485147203,0.3379814015983203,0.2053797338805372,178
536,0 days 00:01:49.298103,0.27167775248893644,0.5706251184944131,0.5842934444689722,90
537,0 days 00:01:41.848442,0.8708616270123412,0.8233941452341328,0.6217826626914057,495
538,0 days 00:01:36.189176,0.4377851169594915,0.0770482626449501,0.7474750772902973,19
539,0 days 00:01:35.475720,0.8043559637599406,0.012327815395337668,0.583074247185256,137
540,0 days 00:01:57.078246,0.1985079274749349,0.9778583717250654,0.8476695469098787,249
541,0 days 00:01:55.289020,0.807632572851494,0.573170793030733,0.2312770355042929,166
542,0 days 00:01:49.883141,0.21437033739554168,0.07316123715106597,0.14045063358404053,57
543,0 days 00:01:50.223062,0.5572598391481678,0.5106512627597393,0.8546345060905773,14
544,0 days 00:01:32.219380,0.14919004262688984,0.3544546754393876,0.5589070152342537,37
545,0 days 00:01:22.185093,0.35769288291258916,0.9206159744104524,0.12518975042853153,33
546,0 days 00:01:24.750677,0.5420672194877245,0.057871893220360134,0.3698993311141592,11
547,0 days 00:01:33.481279,0.2314076864789078,0.33720680454974333,0.7921658696336294,130
548,0 days 00:01:35.646636,0.6747553130485082,0.5255094796305462,0.2650090222758169,39
549,0 days 00:01:34.054437,0.1419468635556952,0.4412305344137853,0.5250155133800665,193
550,0 days 00:01:39.008766,0.2096914785193859,0.3481868402872611,0.15609791656269267,391
551,0 days 00:01:51.854523,0.6356412918904442,0.809239313431589,0.8107615764019114,486
552,0 days 00:01:49.232216,0.47537481897768397,0.43775210364421496,0.5678234707728421,83
553,0 days 00:01:53.953164,0.5533452143651476,0.5499400105584792,0.9286529686170379,17
554,0 days 00:01:41.367077,0.6205178748373641,0.2057903572846489,0.5492015399477405,68
555,0 days 00:01:50.958432,0.9329521063976275,0.8248016389464504,0.7588302236568675,211
556,0 days 00:01:46.444786,0.9777785281740491,0.3637916635607148,0.3162356232917245,20
557,0 days 00:01:35.721837,0.11257574679755375,0.8288016876982585,0.43436431010388665,184
558,0 days 00:01:40.671460,0.34912080316113664,0.23404075721708711,0.681549368045555,27
559,0 days 00:01:41.025874,0.30278324646822996,0.9197038615586354,0.5234164059052259,128
560,0 days 00:01:30.483625,0.6996920639117535,0.9941591381244957,0.08481878194657466,143
561,0 days 00:01:30.372129,0.916980291100332,0.6150660613529054,0.43418726152407583,39
562,0 days 00:01:48.221894,0.9320725021447597,0.7121200999917996,0.8146214422811485,288
563,0 days 00:01:34.868325,0.8138577242324309,0.8633999556572486,0.6006962224950044,416
564,0 days 00:01:46.242311,0.9079130997822955,0.731407149691972,0.7608381718458588,26
565,0 days 00:01:44.192099,0.11852714789641539,0.7999534115062851,0.5467841203436633,37
566,0 days 00:01:46.714422,0.48605175037207915,0.8463749661802012,0.45828733933729093,25
567,0 days 00:01:48.759839,0.7405096169804253,0.0298914360610159,0.7394561006652732,166
568,0 days 00:01:31.169204,0.7745090609327588,0.6869255947651334,0.1671030113356432,153
569,0 days 00:01:47.263498,0.14562610466208806,0.8205691383081296,0.11831491997227994,52
570,0 days 00:01:39.285037,0.8845171187620315,0.5899239638414909,0.6415126497126491,163
571,0 days 00:01:39.797356,0.6962516707530367,0.4174562518132012,0.8558639970363447,35
572,0 days 00:01:35.620429,0.9684653571979538,0.09950741259147833,0.26438242376798937,101
573,0 days 00:01:30.727501,0.9220238409989139,0.7317604109198301,0.29584831602819894,17
574,0 days 00:02:01.807227,0.2716209445771704,0.24597971787336362,0.8231742492578605,265
575,0 days 00:01:54.456378,0.49888795280176557,0.4139200701012298,0.24923379288403003,52
576,0 days 00:01:23.931242,0.4473891496706227,0.750483106483197,0.3270710957461903,382
577,0 days 00:01:47.988618,0.3216747954381104,0.12636871391061025,0.6018161808038133,93
578,0 days 00:01:36.036860,0.43309779953112515,0.7290723672023999,0.2890048884948584,24
579,0 days 00:01:20.649400,0.2282373675820483,0.15240168257585504,0.11618696621627955,178
580,0 days 00:01:46.663054,0.6360508076090514,0.9079093431054993,0.41401452784107506,135
581,0 days 00:01:47.301871,0.3351744786669551,0.8281003568283887,0.6410731809157212,144
582,0 days 00:01:58.251597,0.3067610327624069,0.322782164931793,0.2047213992390572,13
583,0 days 00:02:04.864243,0.21638226692924456,0.9874340860092982,0.26214730163260747,10
584,0 days 00:01:57.891141,0.32727034388075865,0.7338968349532669,0.29874284060221956,51
585,0 days 00:01:38.354514,0.4928391863664998,0.037833028000427316,0.3650519349285273,33
586,0 days 00:01:35.854349,0.7570610690494406,0.3320349937471209,0.7288554555775666,64
587,0 days 00:01:42.706072,0.46716457700272296,0.21804692308516227,0.28132780252340717,96
588,0 days 00:01:55.276247,0.29193890551415347,0.08972467332878634,0.5309958717404832,56
589,0 days 00:01:52.780843,0.7174850803458503,0.36479774383268354,0.6517428032205004,75
590,0 days 00:02:04.657723,0.3556947032176285,0.125716676112167,0.2854054916940135,259
591,0 days 00:01:56.893814,0.8181528696600893,0.5749265806992628,0.18239423096098095,463
592,0 days 00:02:12.834363,0.3955480782232449,0.05022728097432897,0.9653322092297056,113
593,0 days 00:02:04.807147,0.3933640202071975,0.039809512401984604,0.24129443238995785,212
594,0 days 00:01:59.838691,0.21754838884193067,0.24445674938167888,0.6940114974006371,210
595,0 days 00:02:05.062787,0.3304372400646386,0.9718654730607685,0.1721097358697723,241
596,0 days 00:02:05.112590,0.43329916004580615,0.24594839679974684,0.9438381164477355,61
597,0 days 00:02:02.043630,0.3509747746543602,0.668137179534877,0.3672535533286807,207
598,0 days 00:02:06.271319,0.9696903687471105,0.2966754438231925,0.44288488073831134,10
599,0 days 00:01:55.901675,0.9230662419418474,0.6153144307314253,0.664705433044266,50
600,0 days 00:01:20.476246,0.34526191244457016,0.7293975420832456,0.07663613653743473,116
601,0 days 00:01:56.859758,0.533395655911741,0.2820776621078373,0.42460386783138215,283
602,0 days 00:01:35.440949,0.2167075440632915,0.3931751714980909,0.5207652342535409,32
603,0 days 00:01:35.580922,0.8895106695480093,0.3406843152788822,0.8631858831449335,26
604,0 days 00:01:44.119590,0.5365226724091637,0.6668808288019242,0.15266581351462538,39
605,0 days 00:01:42.122668,0.2488405288809753,0.8203481661016536,0.20453956900793413,22
606,0 days 00:01:36.984508,0.43204403626383614,0.2642625509313128,0.797546638943298,43
607,0 days 00:01:41.309837,0.207348746104151,0.32337443142400657,0.3890617300013113,15
608,0 days 00:01:47.647425,0.24822736042682894,0.5782087255519676,0.09089743133510875,23
609,0 days 00:01:49.292060,0.43112894523238454,0.4147203336463406,0.16117320284993764,422
610,0 days 00:01:42.768572,0.733360044125817,0.24924202902611747,0.8054449257216947,204
611,0 days 00:01:48.533222,0.3394123837451244,0.6578339223655644,0.1400059385596094,11
612,0 days 00:01:47.117852,0.9268403378910329,0.21832677886625343,0.40717308501698546,322
613,0 days 00:01:44.354173,0.526567320619645,0.21574257848949524,0.5274436747989756,14
614,0 days 00:01:34.901577,0.7846606649471966,0.08299684200327558,0.719443537879031,31
615,0 days 00:01:48.697156,0.6087206599913467,0.8112436555524246,0.3279966574309793,105
616,0 days 00:01:49.082117,0.11460408158315379,0.7527496300562174,0.8034448496223879,16
617,0 days 00:01:48.866836,0.33408602136292254,0.519364073208074,0.8433473133639489,53
618,0 days 00:01:57.663179,0.625284080235407,0.39440174751588336,0.424702194073762,420
619,0 days 00:01:37.140298,0.6982943973827506,0.5776028746383656,0.9446412036225015,23
620,0 days 00:01:50.627209,0.2301753754114823,0.20095378129810956,0.3086247186970993,34
621,0 days 00:01:23.331160,0.625042060450974,0.404801084921211,0.4673563016435097,160
622,0 days 00:01:49.491432,0.37579697436093484,0.6108775234831781,0.5180982649243866,50
623,0 days 00:01:28.792610,0.1980702551158935,0.43231109785680955,0.5708446214044413,496
624,0 days 00:01:55.600719,0.1813097463032446,0.746064749035176,0.41309841555503646,46
625,0 days 00:01:47.834181,0.38285243757831966,0.5519595888959822,0.13231981441515583,186
626,0 days 00:01:49.843741,0.6577168753243813,0.6218320258299161,0.6724798122191508,15
627,0 days 00:01:53.539272,0.8213805686702027,0.05477933445248001,0.3839899356266002,33
628,0 days 00:01:30.462786,0.33063085942939097,0.571781859212142,0.7969055055475948,12
629,0 days 00:01:35.869287,0.74847694538571,0.5179687916326972,0.623556393565554,20
630,0 days 00:01:54.211007,0.8451379253279859,0.4787891408569971,0.30481202239122096,31
631,0 days 00:01:50.838170,0.41806531086953747,0.33752999858779353,0.35266747101706775,75
632,0 days 00:01:44.470962,0.8461944661448124,0.6333324959659788,0.6026137402513203,38
633,0 days 00:01:30.890768,0.6334944027173788,0.4942674490865833,0.12331614158611737,20
